"2021-11-26 18:49:14+00:00";"Texas";"In January 2020, Moderna stock was $19 a share... it's $329 today.		That's all you need to know."
"2021-11-27 07:40:38+00:00";"12, Tughlak Lane, New Delhi";"New variant is a serious threat. 		High time GOI gets serious about providing vaccine security to our countrymen.		Bad vaccination figures can’t be hidden for long behind one man’s photo.  		#Omicron https://t.co/3J7E8TEwXT"
"2021-11-26 21:05:27+00:00";"Houston, TX";"The people who’ve been right about COVID from the start are just people who understand this is all about power and money. 		The leaders of the West love coronavirus. Love it. They have a vested interest in keeping it going forever."
"2021-11-27 22:53:35+00:00";"";"You know your fucked when tactical covid results are on point. Been off all week, knows the shit we be in Monday. Cough cough 😉"
"2021-11-27 22:53:34+00:00";"";"Don’t want to wear a mask or get the sodding vaccine? FINE. But don’t complain when we go into another lockdown and you’re local Wetherspoons is closed again."
"2021-11-27 22:53:33+00:00";"";"Report from an employee at Fox Motor Sports in GAINESVILLE, GA on Dec 09, 2020: ""The employer does not maintain an effective Infectious Disease Preparedness and Prevention Program for Covid-19.... https://t.co/s6J3pFLxXl"
"2021-11-27 22:53:32+00:00";"Санкт-Петербург, Россия";"This is all you need to know about the guys providing covid stats and pushing mandatory ""vaccines"" to you. https://t.co/W3VspEocSr"
"2021-11-27 22:53:32+00:00";"New Zealand";"Māori vaccination effort goes door-to-door in Taranaki https://t.co/VFJ16zOu9S"
"2021-11-27 22:53:31+00:00";"Columbus, GA";"No cases of COVID-19 omicron variant identified in US yet, CDC says  https://t.co/eZY1Icx477 @MailOnline"
"2021-11-27 22:53:36+00:00";"Tokyo, Japan";"&gt; please consider getting vaccinated 		No, shut the fuck up, fuck you, stop being a little BITCH and get fucking vaccinated https://t.co/QwsjVyXwlf"
"2021-11-27 22:53:36+00:00";"Hertfordshire";"This guy is gonna kill more people than COVID I promise you 😂😂😂 https://t.co/H50uGvLSm6"
"2021-11-27 22:53:38+00:00";"Base of Pikes Peak, Colorado";"@FoxNews The new COVID variant has mild symptoms?! ""Omnicon"" is right if that's the situation for most people. People at high risk or with risk factors may be another story, but this is news. #Omicron #BigSaturdayShow"
"2021-11-27 22:53:38+00:00";"Pennsylvania, USA";"Florida reports LOWEST new COVID cases per capita in the nation - despite criticism of Gov. DeSantis for his ban on mask and vaccine mandate	via https://t.co/K0MAUpgY0l https://t.co/P75lt7Rl7L"
"2021-11-27 22:53:37+00:00";"Memphis, TN";"I have zero sympathy for anti-vax folk who lose their jobs or get sick from COVID. You were warned."
"2021-11-27 22:53:37+00:00";"Mount Sinai, NY, long island ";"What Omicron means for the pandemic's future	https://t.co/YrhBJNppmP"
"2021-11-27 22:53:41+00:00";"United Kingdom";"This week was a 52 hour week working in the brilliant NHS. I’m pooped but just wanted to remind everyone how hard we work to keep the ever demoralised and underfunded NHS going. Please don’t add to the pressure WEAR MASKS GET VACCINATED #NHS #Masks #vaccination"
"2021-11-27 22:53:41+00:00";"Southern California";"Our HS French teacher takes students to France every yr and this Summer will be first trip back since Covid. Our daughter will be going to France &amp; Switzerland and I’m actually starting to get concerned this craziness won’t be over by then. I wonder if I shld pay next installment"
"2021-11-27 22:53:41+00:00";"In Your Soul Kitchen";"Despite a vaccine, here we are… https://t.co/WUsbMOSr8c"
"2021-11-27 22:53:41+00:00";"";"Can excuse last year due to Covid. But this is just an embarrassment @Coach_heals   Start the season 4-2 and should have easy wins over a few of those opponents to get us to 6 wins. Losing 5 of the last 6 is inexcusable. Changes are needed"
"2021-11-27 22:53:40+00:00";"";"Care about covid in SA? only reason they do is that the response have killed many more from HIV and TB than from covid. More than 1 in 4 women in SA lives with HIV...and TB kills more that 300% more than than covid. Omicron is on that scale a common cold	https://t.co/0R7QRo6sgO"
"2021-11-27 22:53:40+00:00";"";"When will people realise that Covid will never disappear? Might as well just learn to live with it at this point. 	https://t.co/wCOic9RLKU #COVID19"
"2021-11-27 22:53:44+00:00";"Guelph, Ontario, Canada";"The pandemic is not over. 		https://t.co/nw221FZihY"
"2021-11-27 22:53:44+00:00";"";"Benfica: COVID world tour"
"2021-11-27 22:53:46+00:00";"Melbourne";"Revised modelling predicts worst COVID hospital wave could be averted https://t.co/RIPR2oAZLK"
"2021-11-27 22:53:45+00:00";"Holland";"Beste #Wappies😱 #LockDownLite #Corona #CoronaVirusNederland #Covid_19 #Covid19 #HoudAfStand #mondkapjes #QRcode #Gevaccineerd #ongevaccineerden #Vaccinatie https://t.co/zebI1sbozk"
"2021-11-27 22:53:45+00:00";"Kansas";"This is the opportunity Biden and the leftist have been waiting for--an excuse to shut down the economy and the churches. Welcome Omicron Variant.	https://t.co/ivqKqikVdF"
"2021-11-27 22:53:47+00:00";"Shrewsbury UK";"Such total tosh. Masks are utterly useless. The new variant is practically symptomless. This is just an excuse for more authoritarianism. https://t.co/ViJWuAiPQk"
"2021-11-27 22:53:47+00:00";"";"""A CRAZY MESS""!! Pfizer Whistleblower SLAMS Vaccine Trials https://t.co/UqY4QwuW45 via @YouTube"
"2021-11-27 22:53:47+00:00";"milky way; 6🌟";"wait a minute….how are kpop groups having concerts rn while taekwoon had to cancel his cause of covid guidelines? ☹️"
"2021-11-27 22:53:47+00:00";"Eora Nation ";"How useless is @GregHuntMP 		Don’t we know by now act early then roll back if not needed 		#Omicron 	#auspol 		https://t.co/qEDnDIHtSh"
"2021-11-27 22:53:50+00:00";"Vancouver, British Columbia";"How about a highway blocking flood preventing travel with a side of COVID variant lockdowns just in time for Christmas? Maybe a supply chain issue. Maybe a stock market crash. Perhaps some atmospheric rivers."
"2021-11-27 22:53:48+00:00";"Nashville, TN";"CDC expects to identify omicron COVID-19 variant 'quickly' if it gets to US https://t.co/D1mKxXIJ6L"
"2021-11-27 22:53:48+00:00";"Oklahoma City, OK";"I wonder if we could do take covid-19 into making ice cream... https://t.co/F4DsCmu6AC"
"2021-11-27 22:53:52+00:00";"";"More injections more covid #OmicronVariant #Omnicron 		More injections more problems.		The cycle is hard to break for the injection junkies."
"2021-11-27 22:53:51+00:00";"Canada";"Shola  Solomon (@SolasoloSolomon) Tweeted:	Merck's COVID-19 pill is effective, U.S. regulators say https://t.co/8rI3V74myK https://t.co/4Y38GTOp8I"
"2021-11-27 22:53:54+00:00";"";"Dr. William Schaffner, on the new COVID Omicron variant: ""The laboratories' lights are on at night."" He meant that scientists in academia and companies are working feverishly to ascertain whether our current diagnostic tests, therapeutics, and vaccines are compromised by Omicron."
"2021-11-27 22:53:53+00:00";"Slidell, LA";"I swear they got a new Covid-19’s variant like every week y’all playing with us like we playing Jumanji"
"2021-11-27 22:53:56+00:00";"southphilly";"Is ppl make COVID cards cause I ain’t got time for Los Angeles this time 😩😂😂😂😂"
"2021-11-27 22:53:56+00:00";"";"This could make future covid variants more virulent but less lethal. https://t.co/WUMYr2QsuR"
"2021-11-27 22:53:55+00:00";"London, England, UK";"Oh FFS!!!!@#		Covid: Travel and mask rules tightened over Omicron variant https://t.co/D1SeES2lJ0"
"2021-11-27 22:53:55+00:00";"http://www.EnlightenmentTV.com";"Here is what has been banned. 	Watch “Covid.mp4” on #Vimeo https://t.co/FE4s1p1a00		#AWAKENING #enlightenment #banned #COVID19 #Covid_19 #FactCheck #awaken"
"2021-11-27 22:53:55+00:00";"USA";"Is there any way out of this  covid scam ?	Or there is  no way out, this is as good as it  (  vaccine passport ) gets"
"2021-11-27 22:53:58+00:00";"NorCal";"“Now, in less than three days, a variant has been identified, global travel has been halted, states of emergency have been declared, and now we see a pharmaceutical company announcing the variant specific vaccine trial…”https://t.co/Yc5GUFrbnA"
"2021-11-27 22:53:57+00:00";"Broken Hill, New South Wales";"Indigenous communities won't be safe from COVID until we act on the lessons learnt in Wilcannia https://t.co/WJNQk9AWIC"
"2021-11-27 22:53:57+00:00";"United Kingdom";"okay getting my vaccine tomorrow do i need to eat before or will i be okay"
"2021-11-27 22:53:59+00:00";"Pennsyltucky";"So you can play sports with the flu but not covid."
"2021-11-27 22:53:58+00:00";"Naarm Land ";"This government is against “vaccine mandates” 	&lt;except when Morrison established no jab no play policy&gt; 		#insiders"
"2021-11-27 22:53:58+00:00";"Barnegat, NJ";"Teams with COVID outbreaks should have forfeits not reschedules. #Islanders"
"2021-11-27 22:54:01+00:00";"";"COVID vaccine and pregnancy (Share) https://t.co/yEGY5udvoV"
"2021-11-27 22:54:00+00:00";"UK";"Race to beat Omicron Covid to save Christmas but Johnson blasted for 'low key' approach	https://t.co/e04R7R3233"
"2021-11-27 22:54:00+00:00";"Winnipeg, Manitoba";"COVID cases are rising in the southern health region… https://t.co/wThOuPjhR6 https://t.co/6lSzu2toa4"
"2021-11-27 22:54:00+00:00";"Namibia,Windhoek.";"COVID releasing update versions like IOS. This can’t be new reality 🤦🏽‍♂️  		#OmicronVariant"
"2021-11-27 22:54:04+00:00";"Norfolk, VA";"COVID-19 vaccine makers already working on omicron variant response https://t.co/XiKnUGFAKA"
"2021-11-27 22:54:04+00:00";"USA";"I do not agree with or believe 99% of anything this woman is saying. COVID-19 vaccines and children: What you need to know https://t.co/v69DYmmboA via @YouTube"
"2021-11-27 22:54:04+00:00";"Earth";"Hope this news is validated soon! Huge relief if this is true! The world is panicking over this variant in a matter of 24 hrs.	https://t.co/H88S5x3D5s"
"2021-11-27 22:54:07+00:00";"Figuring it out";"Wwe: ok karrion…we just need you to get vaccinated for this uk tour…any objec…		QArrion kross: https://t.co/aghlNAajzl"
"2021-11-27 22:54:10+00:00";"Brisbane, Qld, Australia";"Just tried to link my vaccination record to my check in app. Gave up after 8 attempts. Will have to call them up it seems."
"2021-11-27 22:54:09+00:00";"In a Mountaintop Crow's Nest";"The world is punishing South Africa for one reason: the President asked J &amp; J and Pfizer to stop sending shots. https://t.co/EDYLwHrQHp"
"2021-11-27 22:54:13+00:00";"";"The world now treats this COVID-19 virus as if it originated and keeps mutating in Africa, yet it's not true...	The World brought this virus to Africa.... https://t.co/hA54SJbMxx"
"2021-11-27 22:54:12+00:00";"Edinburgh, Scotland 🏴󠁧󠁢󠁳󠁣";"Another wish came true, but only because of Covid. https://t.co/XA04HE0qXV"
"2021-11-27 22:54:11+00:00";"Which way’s home? ";"#Omicron =  CRO - short form of Corona (virus) + OMNI = everywhere 		I knew there was something interesting in the naming of the latest Covid mutation"
"2021-11-27 22:54:11+00:00";"uk | she/her | 22";"nah why do we now have another 2 variants of covid"
"2021-11-27 22:54:12+00:00";"LocStat Grid 20Txx4993706356";"Vaccine Mandates are the Rehearsal, the Future will be Worse--Prof. Haskell https://t.co/FR1VMiLvTa"
"2021-11-27 22:54:15+00:00";"Country ";"Spoiler alert they will always have the vaccine for every variant within months now. Take your shots https://t.co/N0Y1yqVSPM"
"2021-11-27 22:54:15+00:00";"";"https://t.co/lmjW0T94OR	Our Republicans children are making their 6 year old threats. If they spent just half the time doing what they were elected for, Americans wouldn't be suffering from economic and Covid problems. Grow up Republicans"
"2021-11-27 22:54:15+00:00";"";"Victoria records 1,061 COVID-19 new cases after protests continued for third weekend https://t.co/ZY93IDuTlw"
"2021-11-27 22:54:14+00:00";"";"I read somewhere that omicron cut vaccine efficacy to about 30% &amp; that Pfizer had said 100 days until they have a strain specific vaccine."
"2021-11-27 22:54:14+00:00";"Body? NJ. Mind? NJ";"All these Covid variations sound like Autobot legends and that doesn't feel right"
"2021-11-27 22:54:14+00:00";"";"Imagine The vaccine to covid was simply a better diet. Pharmaceutical companies like Pfizer would feel like orphans on Xmas. Thankfully though they can create a vaccine though and every ones happy"
"2021-11-27 22:54:19+00:00";"";"@PLUSsupermarkt  Goed lezen.	https://t.co/IEc9VaqzHQ	COVID-19: stigmatising the unvaccinated is not justified"
"2021-11-27 22:54:18+00:00";"Sedona, Arizona";"'Severe Reactions' To Covid Vaccines Are Far More Common Than Official Data Show: Here Is The Stunning New Evidence https://t.co/MjgkkGZXX1		Vaccination Stories, Side Effects &amp; Healing	https://t.co/DpbTkmA21H		Vaccine Adverse Event Tracking System (VAERS)	https://t.co/1FWToCMGZ1"
"2021-11-27 22:54:18+00:00";"Annapolis, MD";"Just scheduled my COVID booster *and* flu shot for the same day to REALLY piss off the antivax nuts."
"2021-11-27 22:54:18+00:00";"CALI BABY ";"you should be allowed to subtract 2 years off your age because of covid"
"2021-11-27 22:54:18+00:00";"Bethpage, NY";"THAT SURE IS ONE WAY OF LOOKING AT IT	South Africa said Sat it was being punished for its advanced ability to detect new COVID-19 variants early as travel bans &amp; restrictions imposed because of the new Omicron variant threaten to harm tourism &amp; other sectors of the economy: R https://t.co/Q8fOrwrDTS"
"2021-11-27 22:54:20+00:00";"Wasilla, AK";"I’m off quarantine, fuck covid, I’ve never felt weaker 10/10 would not want to get again"
"2021-11-27 22:54:19+00:00";"New Jersey, USA";"Pfizer said an updated version of its Covid-19 shot will be 'ready in 100 days' if Omicron is resistant https://t.co/uDM80wctpA"
"2021-11-27 22:54:19+00:00";"Australia";"If the Teachers in Florida are scared,just think how the students feel.	https://t.co/OguwLZe0BN"
"2021-11-27 22:54:22+00:00";"";"What irony: WTO Ministerial meeting cancelled as new strain of COVID, due lack of vaccines in underdeveloped nations – handiwork of the WTO – starts to sweep the world		Deborah James @deborah_james		What’s at Stake at the World Trade Organisation?		https://t.co/bXjgzHTev2		#WTO https://t.co/aB1I3fj1uF"
"2021-11-27 22:54:21+00:00";"";"@Twitter are you ever going to give us a method to report COVID misinformation?"
"2021-11-27 22:54:20+00:00";"";"Bihar reports 3 more Covid cases https://t.co/2O5wGYGwdJ"
"2021-11-27 22:54:23+00:00";"Midwest";"@JohnCena I work at a small school in WI. Last year during covid we were open &amp; taught in person. I'd love to do something special for my teaching team this holiday season. Can you help? Thanks for the support. Some items have big price drops. https://t.co/Bx8K0em7MH https://t.co/ZtsYG3WKFR"
"2021-11-27 22:54:22+00:00";"";"Top Vaccine Scientist Censored and Deplatformed by Linkedin https://t.co/6fxW3etRu3"
"2021-11-27 22:54:22+00:00";"San Francisco";"These people are not good people, I don't care if you are a Dem or Rep, what color, who you love, man or woman, hate has no place in ones human heart. No Spirit either. Very sad.	They Died From COVID. Then the Online Attacks Started. https://t.co/ZL7BXyj6Su via @Yahoo"
"2021-11-27 22:54:22+00:00";"San Francisco, California USA";"@TheRock: ""Remember when you encouraged the Americans to donate plasma from their system during the pandemic outbreak last year. The plasma they used to make MODERNA vaccine originated from my blood.....circa January 10, 2020."" -CHO-"
"2021-11-27 22:54:21+00:00";"Westerly, RI";"So we have yet AGAIN another Bullshit Covid Variant that we WILL NOT have a Test for.  It's all bullshit people. Election Fraud Bullshit leading into the mid-terms... Wake the Fuck up https://t.co/gVHnJ6I3oF"
"2021-11-27 22:54:24+00:00";"Oklahoma City, OK";"I wonder if we could mutate covid-19 into making ice cream... https://t.co/rvMTS5O3G8"
"2021-11-27 22:54:27+00:00";"";"The people who preach the sanctity of life and how we should all be vaccinated and wear a mask to protect others are the same people kill millions of babies a year for convenience #irony"
"2021-11-27 22:54:26+00:00";"";"COVID motherf*cker, everybody hates you, get the f*ck outta here #@$&amp; 🤬🤬🤬 https://t.co/KzffDEvwL6"
"2021-11-27 22:54:25+00:00";"Toronto, Ontario";"Very encouraging news, but please, keep wearing masks, distancing, and getting vaccinated. 🙏 https://t.co/dcavgpzGGb"
"2021-11-27 22:54:28+00:00";"";"it sucks to be enjoying a beatles song and become suddenly incapable of enjoying the rolling stones or the beach boys. where is the vaccine for that?"
"2021-11-27 22:54:27+00:00";"";"Not sure retweeting a well known covid crank is best way to fact check tbh."
"2021-11-27 22:54:27+00:00";"Everywhere ";"Here is a second conformation that it originally came from fully-vaccinated individuals. There is no know transmission of any Covid strain from the naturally immune - per CDC experts. https://t.co/Oku7JQVrJk"
"2021-11-27 22:54:27+00:00";"Standing on Zanzibar";"Ivermectin is effective for COVID-19.		Early treatment - 67% improvement, p &lt; 0.0001	Late treatment - 38% improvement, p &lt; 0.0001		131 global studies		 https://t.co/3UNJAec5e4 #c19early via @CovidAnalysis"
"2021-11-27 22:54:27+00:00";"Wollongong, New South Wales";"Stocks and oil plunge as new COVID-19 variant fears slam global markets - https://t.co/SsC447hSu8"
"2021-11-27 22:54:26+00:00";"New Zealand";"The Ministry of Health has been notified of a community case in Hawke’s Bay.		Hawke’s Bay DHB confirmed the case late last night and informed the person of their test result. https://t.co/dLDaGHzPgp"
"2021-11-27 22:54:29+00:00";"";"Kearney denied final outing as Barbarians game cancelled due to Covid cases https://t.co/lZfwoTyhaq via @breakingnewsie"
"2021-11-27 22:54:29+00:00";"Lands Between";"Gonna hack my local hospital for the vaccine secret recipe https://t.co/I0Na47fsOD"
"2021-11-27 22:54:29+00:00";"";"What’s starvation got to do with covid hahaha https://t.co/DVRfnR5YKj"
"2021-11-27 22:54:28+00:00";"";"1/ Germany | Dr Thomas Jendges Head of Clinic, Commits Suicide “COVID-19 Vaccine Is a Genocide”	Does wording of note mean suicide &amp; case closed? NOT if it was only his reason for resignation. Continued...	https://t.co/u7Em9QUirs"
"2021-11-27 22:54:31+00:00";"";"@DrFaucis1 Since the COVID virus is such a threat, why are we not requiring that those coming across the border be injected? Where's their mandate? I'm not heckling you, Dr, I'm just trying to understand."
"2021-11-27 22:54:31+00:00";"";"We are mandating a vaccine where there is no scientific evidence that it has ever saved a single life	We are mandating a vaccine where there is no scientific evidence that it has ever saved a single life https://t.co/KOyaGXS0nw"
"2021-11-27 22:54:30+00:00";"Louisiana";"U.S. to restrict travel from South Africa, 7 other nations amid new Covid variant https://t.co/MglDwrvktS via @nbcnews"
"2021-11-27 22:54:30+00:00";"Michigan";"So I am going to air out a few things cause they are eventually going to come out and holding it is only going to make it harder:	I just learned minutes ago my grandma died. She had a bleed in her brain, been on assisted living prior. Her husband died a year earlier of COVID"
"2021-11-27 22:54:32+00:00";"";"Dear world ""leaders"":		Ask your citizens to get vaxxed just once.		If they don't want to, tell them their vaccine is sent to people in Africa who eagerly await to be vaccinated.		If they want it later, they must start again in the vaccine queue.		Problem solved.		Happy to help."
"2021-11-27 22:54:32+00:00";"";"Two omicron COVID-19 cases found in UK  - https://t.co/ySAqbqNHdk"
"2021-11-27 22:54:31+00:00";"Canada";"My kids are 1/2 vaccinated. 	This is means everything."
"2021-11-27 22:54:34+00:00";"";"my advice to all my frens out there as we enter a midterm election cycle: focus on being anti-mandate/vaccine/lockdown and more transphobic (in a wholistic/root-and-stem kind of way). these are your most potent weapons."
"2021-11-27 22:54:34+00:00";"";"Florida Now Has the Lowest COVID Daily Cases Per Capita Despite Democrats Trashing Gov. Ron DeSantis’ Handling of the Pandemic https://t.co/a92ox8UngL"
"2021-11-27 22:54:34+00:00";"Numbani ";"i’m angy that the vaccine companies are minting billionaires they should give $ to help more people during this pandemic"
"2021-11-27 22:54:34+00:00";"Murrieta, CA";"How to get rid of vaccine mandates. Listen to me, former school teacher:  an institution’s worst nightmare-when its subjects just boycott or stop participating.  If everyone can just coordinate consecutive “ditch days,” government will realize they need us more than we need them!"
"2021-11-27 22:54:33+00:00";"";"COVID-19 Update with Dr. Cynthia Maree https://t.co/VUfN7YpvpP"
"2021-11-27 22:54:33+00:00";"Scotland, United Kingdom";"Mum taken to hospital, I can't go with her because of Covid, and I'm sitting waiting on a call, feeling the most alone I have ever felt in my life.	I literally have nothing in this world without her."
"2021-11-27 22:54:32+00:00";"United Arab Emirates";"New cases of Omicron variant confirmed in Germany, Italy, Belgium, Israel and Hong Kong	https://t.co/NXLBCkCwy1"
"2021-11-27 22:54:35+00:00";"";"Nearly 200 State Lawmakers Tell Biden to Put Immediate Halt to Mandate https://t.co/bRPImT5Bas via @Newsmax"
"2021-11-27 22:54:38+00:00";"";"@wang_seaver , @Scripps_Ocean  By how much will COVID-19 related waste contribute to ocean plastic and pollution? Has the rate of plastic pollution significantly increased after the pandemic started? What will be the long term effects of this increase?"
"2021-11-27 22:54:36+00:00";"Hewlett Harbor, NY";"For you in terror of “little “o”, the SPIKE is not the only surface target for vaccine or MABs- there’s ACE2- instead fear your slow FDA"
"2021-11-27 22:54:36+00:00";"Denver, CO";"I’m honestly curious why we haven’t heard anything about a COVID breakout from all these NFL and NCAA sold-out games this season. Today’s #MICHvsOSU had 111,000 people at the stadium. 		I just wonder because every concert you hear about is a super-spreader event."
"2021-11-27 22:54:39+00:00";"";"Are they calling Covid basically a transformer now I did not sign up for this season pass"
"2021-11-27 22:54:38+00:00";"wake up USA";"It can't be a variant when they can't isolated Sars-cov2 that causes 	co vi d 10+9 is proof right here.	https://t.co/ZS7YWynSLf https://t.co/pdDNyGyJOn"
"2021-11-27 22:54:38+00:00";"";"Hi #sundayshow ⁦@mmgeissler⁩ ⁦@Fionasstalker⁩ can we presume we’ll have interviews from those who shouted on BBCScotland about PCR tests &amp; bemoaned previous ⁦@scotgov⁩ stance?Covid in Scotland: testing rules 'could destroy' tourism season https://t.co/OzQHLDowZW"
"2021-11-27 22:54:40+00:00";"愛知 名古屋市 守山区";"U.S. to restrict travel from South Africa, 7 other nations amid new Covid variant https://t.co/3VoGVcvtP0"
"2021-11-27 22:54:39+00:00";"Scotland";"Meanwhile the UK Health Security Agency has asked MPs and peers to wear masks and cancel some activities in Parliament buildings, for the next two weeks. This follows a number of Covid outbreaks at Westminster. 	Anyone surprised? #covid https://t.co/SeHsM8r3IA"
"2021-11-27 22:54:42+00:00";"";"#BREAKING A Covid-19 case has been confirmed in Hawke's Bay after the person visited Hawke's Bay hospital.		https://t.co/Ytn3e3bFAh"
"2021-11-27 22:54:41+00:00";"Newcastle Upon Tyne";"""Go to London, I guarantee you'll either be mugged or not appreciated. Catch the train to London, stopping at Rejection, Disappointment, Backstabbing Central and Shattered Dreams Parkway.” (and you'll also be exposed to COVID-19) https://t.co/OPkMt5FnJR"
"2021-11-27 22:54:44+00:00";"";"I'm not worried about getting sick and I won't get vaccinated because I know I'm healthy. I take vitamins, I workout, I eat good food. Why aren't more people doing this, though? Why aren't more people making an effort to get healthy instead of just relying on the vaccine?"
